collection,candidate_name,status,portrait_page_url,direct_image_url,source_type,source_title,verification_note
House,John Williams,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,M. Wingfield,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Melissa Strange,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Ned Pillersdorf,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Zach Dembo,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Matt Dunlap,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Dan Schwartz,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,John Olszewski,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Hillary Scholten,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Callie Barr,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Christian Vukasovich,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,William Lawrence,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Ray Pooley,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Ben Ambrose,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Donavan McKinney,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Doug Chapin,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Michael Chiaradio,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Jeffrey Hulum,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Wesley Bell,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Emanuel Cleaver,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Chris Backemeyer,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Becky Stille,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Analilia Mejia,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Patrick Halpin,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Claire Valdez,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Brad Lander,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Allison Ziogas,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Micah Lasher,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Darializa Avila Chevalier,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
House,Cait Conley,not_found,,,not_found,,"Could not find a reliable official campaign, government, legislative, or licensed editorial profile portrait."
