collection,candidate_name,status,portrait_page_url,direct_image_url,source_type,source_title,verification_note
House,Nicholas LaLota,verified,https://en.wikipedia.org/wiki/Nick_LaLota,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Nick_lalota_portrait.jpg/500px-Nick_lalota_portrait.jpg,licensed_editorial,Wikipedia - Nick LaLota,Verified via official Wikimedia Commons portrait on Wikipedia.
House,Andrew Garbarino,verified,https://en.wikipedia.org/wiki/Andrew_Garbarino,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Andrew_Garbarino_117th_U.S_Congress.jpg/500px-Andrew_Garbarino_117th_U.S_Congress.jpg,government_elected_office,Wikipedia - Andrew Garbarino,Verified via official congressional portrait on Wikipedia/Wikimedia Commons.
House,Michael LiPetri,verified,https://en.wikipedia.org/wiki/Mike_LiPetri,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Mike_LiPetri_%282024_Italian_Heritage_Street_Festival%29_%28cropped%29.jpg/500px-Mike_LiPetri_%282024_Italian_Heritage_Street_Festival%29_%28cropped%29.jpg,licensed_editorial,Wikipedia - Mike LiPetri,Verified via Wikimedia Commons portrait on Wikipedia.
House,Jeanine Driscoll,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,George Marsh,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Joseph Chou,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Melvin Rivera,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Lewis Mizrahi,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Joel Azumah,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Jennifer Moore,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Caroline Shinkle,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Jomo Williams,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Diamant Hysenaj,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Stylo Sapaskis,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Joseph Cinquemani,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Jackie Auringer,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Peter Oberacker,verified,https://www.nysenate.gov/senators/peter-a-oberacker,https://www.nysenate.gov/sites/default/files/styles/16_9_large/public/sensor/image/peter_oberacker_crop.jpg,government_elected_office,New York State Senate Official Profile,Verified via official New York State Senate elected office profile.
House,Ralph Ambrosio,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Anthony Constantino,verified,https://en.wikipedia.org/wiki/Anthony_Constantino,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Anthony_Constantino_in_August_2025.png/500px-Anthony_Constantino_in_August_2025.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail,licensed_editorial,Wikipedia - Anthony Constantino,Verified via Wikimedia Commons portrait on Wikipedia matching exact name.
House,Kailee Buller,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Nicholas Langworthy,verified,https://en.wikipedia.org/wiki/Nick_Langworthy,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Nick_Langworthy_118th_congress_portrait.jpg/500px-Nick_Langworthy_118th_congress_portrait.jpg,government_elected_office,Wikipedia - Nick Langworthy,Verified via official congressional portrait on Wikipedia/Wikimedia Commons.
House,Virginia McIntyre,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Dennis Hannon,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Eugene Douglass,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Mahesh Ganorkar,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Jack Codiga,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Eric Conroy,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Cleophus Dulaney,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Mike Kirchner,not_found,,,not_found,,No verified official portrait page or direct image URL found meeting strict criteria.
House,Mark Tedford,verified,https://en.wikipedia.org/wiki/Mark_Tedford,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Mark_Tedford_Oklahoma_House_of_Representatives.jpg/500px-Mark_Tedford_Oklahoma_House_of_Representatives.jpg,official_legislative,Wikipedia - Mark Tedford,Verified via official Oklahoma House legislative portrait on Wikipedia.
