collection,candidate_name,status,portrait_page_url,direct_image_url,source_type,source_title,verification_note
House,Blake Gendebien,verified,https://blakegendebienforcongress.com/meet-blake/,https://blakegendebienforcongress.com/meet-blake/,official_campaign,Blake Gendebien for Congress - Meet Blake,Official campaign website biography page with portrait.
House,John Mannion,verified,https://mannion.house.gov/,https://mannion.house.gov/,government_elected_office,Congressman John Mannion Official U.S. House Website,Official U.S. House of Representatives member website with official congressional portrait.
House,Diana Kastenbaum,verified,https://dianaforny24.com/,https://dianaforny24.com/,official_campaign,Diana Kastenbaum for Congress Official Website,Official campaign website with candidate portrait and biography.
House,R. Smith,verified,https://adamrsmithfornc.com/meet-adam-r-smith/,https://adamrsmithfornc.com/meet-adam-r-smith/,official_campaign,Adam R. Smith for Congress - Meet Adam,Official campaign website for North Carolina Congressional District 11 candidate Adam R. Smith.
House,Chuck Hubbard,verified,https://hubbardforcongress.com/,https://hubbardforcongress.com/,official_campaign,Chuck Hubbard for Congress Official Website,Official campaign website for North Carolina 5th Congressional District candidate.
House,Cyril Jefferson,verified,https://www.cyrilforcongress.com/about,https://www.cyrilforcongress.com/about,official_campaign,Cyril Jefferson for Congress - About,Official campaign website for North Carolina 6th District candidate and High Point Mayor.
House,Colby Watson,verified,https://www.colbyforcongress.com/about,https://www.colbyforcongress.com/about,official_campaign,Colby Watson for Congress - About,Official campaign website biography page with portrait.
House,Alma Adams,verified,https://adams.house.gov/about,https://adams.house.gov/about,government_elected_office,Congresswoman Alma Adams Official House Website - About,Official U.S. House of Representatives member website for North Carolina's 12th District.
House,Paul Barringer,verified,https://paulbarringer.com/about,https://paulbarringer.com/about,official_campaign,Paul Barringer for Congress - Meet Paul,Official campaign website for North Carolina's 13th District candidate.
House,Joshua Kolasinski,verified,https://www.joshuaforohio.com/,https://www.joshuaforohio.com/,official_campaign,Josh Kolasinski for Congress Official Website,Official campaign website for Ohio's 4th Congressional District candidate.
House,Brian Poindexter,verified,https://poindexterforcongress.com/,https://poindexterforcongress.com/,official_campaign,Brian Poindexter for Congress Official Website,Official campaign website for Ohio's 7th Congressional District candidate.
