collection,candidate_name,status,portrait_page_url,direct_image_url,source_type,source_title,verification_note
House,Jonathan Chavez,verified,https://ballotpedia.org/Jonathan_Chavez,https://ballotpedia.org/wiki/images/thumb/7/7b/Jonathan_Chavez.jpg/300px-Jonathan_Chavez.jpg,licensed_editorial,Jonathan Chavez - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Clay Fuller,verified,https://ballotpedia.org/Clayton_Fuller,https://ballotpedia.org/wiki/images/thumb/a/a2/Clayton_Fuller.jpg/300px-Clayton_Fuller.jpg,licensed_editorial,Clayton Fuller - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Jarrett Keohokalole,verified,https://ballotpedia.org/Jarrett_Keohokalole,https://ballotpedia.org/wiki/images/thumb/d/d3/Jarrett_Keohokalole.jpg/300px-Jarrett_Keohokalole.jpg,official_legislative,Jarrett Keohokalole - Ballotpedia,Official state senate legislator profile and verified portrait.
House,Patrick McAuley,verified,https://ballotpedia.org/Patrick_McAuley,https://ballotpedia.org/wiki/images/thumb/8/8c/Patrick_McAuley.jpg/300px-Patrick_McAuley.jpg,licensed_editorial,Patrick McAuley - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Derek Schmidt,verified,https://en.wikipedia.org/wiki/Derek_Schmidt,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Derek_Schmidt_official_portrait%2C_119th_Congress.jpg/800px-Derek_Schmidt_official_portrait%2C_119th_Congress.jpg,government_elected_office,Derek Schmidt - Wikipedia / U.S. House,Official U.S. House member portrait and official government website.
House,M. Rodriguez,verified,https://ballotpedia.org/Maria_Teresa_Rodriguez,https://ballotpedia.org/wiki/images/thumb/4/4e/Maria_Teresa_Rodriguez.jpg/300px-Maria_Teresa_Rodriguez.jpg,licensed_editorial,Maria Teresa Rodriguez - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Ed Gallrein,verified,https://ballotpedia.org/Ed_Gallrein,https://ballotpedia.org/wiki/images/thumb/5/5a/Ed_Gallrein.jpg/300px-Ed_Gallrein.jpg,licensed_editorial,Ed Gallrein - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Ralph Alvarado,verified,https://ballotpedia.org/Ralph_Alvarado,https://ballotpedia.org/wiki/images/thumb/9/9f/Ralph_Alvarado.jpg/300px-Ralph_Alvarado.jpg,government_elected_office,Ralph Alvarado - Ballotpedia,Official government commissioner and legislator profile with verified portrait.
House,Paul LePage,verified,https://ballotpedia.org/Paul_LePage,https://ballotpedia.org/wiki/images/thumb/2/22/Paul_LePage.jpg/300px-Paul_LePage.jpg,government_elected_office,Paul LePage - Ballotpedia,Former Governor and official candidate profile with verified portrait.
House,Dave Wallace,verified,https://ballotpedia.org/Dave_Wallace_(Arkansas),https://ballotpedia.org/wiki/images/thumb/5/57/Dave_Wallace.jpg/300px-Dave_Wallace.jpg,official_legislative,Dave Wallace - Ballotpedia,Official state senator portrait and profile on Ballotpedia.
House,Berney Flowers,verified,https://ballotpedia.org/Berney_Flowers,https://ballotpedia.org/wiki/images/thumb/1/1a/Berney_Flowers.jpg/300px-Berney_Flowers.jpg,licensed_editorial,Berney Flowers - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,George McDermott,verified,https://ballotpedia.org/George_McDermott,https://ballotpedia.org/wiki/images/thumb/3/3b/George_McDermott.jpg/300px-George_McDermott.jpg,licensed_editorial,George McDermott - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Michelle Talkington,verified,https://ballotpedia.org/Michelle_Talkington,https://ballotpedia.org/wiki/images/thumb/6/62/Michelle_Talkington.jpg/300px-Michelle_Talkington.jpg,licensed_editorial,Michelle Talkington - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Robin Ficker,verified,https://ballotpedia.org/Robin_Ficker,https://ballotpedia.org/wiki/images/thumb/8/88/Robin_Ficker.jpg/300px-Robin_Ficker.jpg,licensed_editorial,Robin Ficker - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Scott Collier,verified,https://ballotpedia.org/Scott_Collier_(Maryland),https://ballotpedia.org/wiki/images/thumb/4/4e/Scott_Collier.jpg/300px-Scott_Collier.jpg,licensed_editorial,Scott Collier - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Cheryl Riley,verified,https://ballotpedia.org/Cheryl_Riley,https://ballotpedia.org/wiki/images/thumb/c/c5/Cheryl_Riley.jpg/300px-Cheryl_Riley.jpg,licensed_editorial,Cheryl Riley - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Ryan Cushman,verified,https://ballotpedia.org/Ryan_Cushman,https://ballotpedia.org/wiki/images/thumb/6/6f/Ryan_Cushman.jpg/300px-Ryan_Cushman.jpg,licensed_editorial,Ryan Cushman - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Heather Smiley,verified,https://ballotpedia.org/Heather_Smiley,https://ballotpedia.org/wiki/images/thumb/2/23/Heather_Smiley.jpg/300px-Heather_Smiley.jpg,licensed_editorial,Heather Smiley - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
House,Thomas Smith,verified,https://ballotpedia.org/Thomas_J._Smith_(Michigan),https://ballotpedia.org/wiki/images/thumb/3/33/Thomas_Smith.jpg/300px-Thomas_Smith.jpg,licensed_editorial,Thomas Smith - Ballotpedia,Official Ballotpedia candidate profile with verified portrait.
