collection,candidate_name,status,portrait_page_url,direct_image_url,source_type,source_title,verification_note
House,Barbara Kahl,verified,https://ballotpedia.org/Barbara_Kahl,,licensed_editorial,Barbara Kahl - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Patti Adair,verified,https://ballotpedia.org/Patti_Adair,,licensed_editorial,Patti Adair - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Jessica Arriaga,verified,https://ballotpedia.org/Jessica_Arriaga,,licensed_editorial,Jessica Arriaga - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Aurora Stuski,verified,https://ballotpedia.org/Aurora_Stuski,,licensed_editorial,Aurora Stuski - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Nick Manganaro,verified,https://ballotpedia.org/Nick_Manganaro,,licensed_editorial,Nick Manganaro - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Marty Young,verified,https://ballotpedia.org/Marty_Young,,licensed_editorial,Marty Young - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,James Hayes,verified,https://ballotpedia.org/James_Hayes_(Pennsylvania),,licensed_editorial,James Hayes (Pennsylvania) - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Tony Guy,verified,https://ballotpedia.org/Tony_Guy,,licensed_editorial,Tony Guy - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Jenny Costa Honeycutt,verified,https://www.jennycostahoneycutt.com/,,official_campaign,Jenny Costa Honeycutt for Congress,Verified via official campaign website portrait.
House,John Peterson,verified,https://ballotpedia.org/John_Peterson_(South_Carolina),,licensed_editorial,John Peterson (South Carolina) - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Kristi Burke,verified,https://ballotpedia.org/Kristi_Burke,,licensed_editorial,Kristi Burke - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Michaela Barnett,verified,https://ballotpedia.org/Michaela_Barnett,,licensed_editorial,Michaela Barnett - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Anna Golladay,verified,https://ballotpedia.org/Anna_Golladay,,licensed_editorial,Anna Golladay - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Vincent Dixie,verified,https://wapp.capitol.tn.gov/apps/LegislatorInfo/Member?district=H54&ga=114,,government_elected_office,Representative Vincent Dixie - Tennessee General Assembly,Verified via official government legislative office portrait page.
House,Steve Toth,verified,https://ballotpedia.org/Steve_Toth,,licensed_editorial,Steve Toth - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Adam Bauman,verified,https://ballotpedia.org/Adam_Bauman,,licensed_editorial,Adam Bauman - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Edgardo Baez,verified,https://ballotpedia.org/Edgardo_Baez,,licensed_editorial,Edgardo Baez - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Mark Teixeira,verified,https://ballotpedia.org/Mark_Teixeira,,licensed_editorial,Mark Teixeira - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Steven Shook,verified,https://ballotpedia.org/Steven_Shook,,licensed_editorial,Steven Shook - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Everett Jackson,verified,https://ballotpedia.org/Everett_Jackson,,licensed_editorial,Everett Jackson - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Jace Yarbrough,verified,https://ballotpedia.org/Jace_Yarbrough,,licensed_editorial,Jace Yarbrough - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Riley Owen,verified,https://ballotpedia.org/Riley_Owen,,licensed_editorial,Riley Owen - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Blake Moore,verified,https://blakemoore.house.gov/,,government_elected_office,U.S. Congressman Blake Moore Official Site,Verified via official congressional office portrait page.
House,Gerald Malloy,verified,https://ballotpedia.org/Gerald_Malloy_(Vermont),,licensed_editorial,Gerald Malloy (Vermont) - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Shannon Taylor,verified,https://ballotpedia.org/Shannon_Taylor_(Virginia),,licensed_editorial,Shannon Taylor (Virginia) - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Edwin Rivera,verified,https://ballotpedia.org/Edwin_Rivera,,licensed_editorial,Edwin Rivera - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Robert Murray,not_found,,,not_found,,"No official campaign site, government office, or licensed editorial profile with a verified portrait found."
House,Beth Macy,verified,https://ballotpedia.org/Beth_Macy,,licensed_editorial,Beth Macy - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Philip Harding,verified,https://ballotpedia.org/Philip_Harding,,licensed_editorial,Philip Harding - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
House,Julie Perry,verified,https://ballotpedia.org/Julie_Perry,,licensed_editorial,Julie Perry - Ballotpedia,Verified via Ballotpedia profile page with candidate portrait.
