collection,candidate_name,status,portrait_page_url,direct_image_url,source_type,source_title,verification_note
House,Tony Guy,not_found,https://ballotpedia.org/Tony_Guy,,licensed_editorial,Tony Guy - Profile,"Source page opened, but no valid individual candidate portrait image URL was found or verified."
House,John Peterson,verified,https://ballotpedia.org/John_Peterson_(South_Carolina),https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/John_Peterson_South_Carolina.jpg,licensed_editorial,John Peterson - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Kristi Burke,verified,https://ballotpedia.org/Kristi_Burke,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Untitled-_1024-x-1024-px__20260504_183637_19243.png,licensed_editorial,Kristi Burke - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Michaela Barnett,verified,https://ballotpedia.org/Michaela_Barnett,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Michaela_Barnett_20250924_082750.jpeg,licensed_editorial,Michaela Barnett - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Anna Golladay,verified,https://ballotpedia.org/Anna_Golladay,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/golladay-headshot-2_20260626_155333_42641_1.jpeg,licensed_editorial,Anna Golladay - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Vincent Dixie,not_found,https://wapp.capitol.tn.gov/apps/LegislatorInfo/Member?district=H54&ga=114,,government_elected_office,Vincent Dixie - Profile,"Source page opened, but no valid individual candidate portrait image URL was found or verified."
House,Steve Toth,verified,https://ballotpedia.org/Steve_Toth,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Steve_Toth.jpg,licensed_editorial,Steve Toth - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Adam Bauman,verified,https://ballotpedia.org/Adam_Bauman,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Adam_Bauman_20251111_024054.jpeg,licensed_editorial,Adam Bauman - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Edgardo Baez,verified,https://ballotpedia.org/Edgardo_Baez,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Edgardo_Baez_20250723_011447.png,licensed_editorial,Edgardo Baez - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Mark Teixeira,verified,https://ballotpedia.org/Mark_Teixeira,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/MarkTeixeira2026.png,licensed_editorial,Mark Teixeira - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Steven Shook,verified,https://ballotpedia.org/Steven_Shook,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Steven_Shook_2025.png,licensed_editorial,Steven Shook - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Everett Jackson,verified,https://ballotpedia.org/Everett_Jackson,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Everett_Jackson_20251030_121736.jpg,licensed_editorial,Everett Jackson - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Jace Yarbrough,verified,https://ballotpedia.org/Jace_Yarbrough,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JaceYarbrough26.jpeg,licensed_editorial,Jace Yarbrough - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Riley Owen,verified,https://ballotpedia.org/Riley_Owen,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Riley_Owen2.png,licensed_editorial,Riley Owen - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Gerald Malloy,verified,https://ballotpedia.org/Gerald_Malloy_(Vermont),https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/gmalloy.JPG,licensed_editorial,Gerald Malloy - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Shannon Taylor,verified,https://ballotpedia.org/Shannon_Taylor_(Virginia),https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Shannon_Taylor_2025.jpg,licensed_editorial,Shannon Taylor - Profile,Successfully recovered and verified candidate portrait image URL from source page.
House,Edwin Rivera,verified,https://ballotpedia.org/Edwin_Rivera,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Edwin_Rivera_2026-07-10_202311.jpeg,licensed_editorial,Edwin Rivera - Profile,Successfully recovered and verified candidate portrait image URL from source page.
